EmployeeID,Age,TravelProfile,Department,HomeToWork,EducationField,Gender,HourlnWeek,Involvement,WorkLifeBalance,Designation,JobSatisfaction,ESOPs,NumCompaniesWorked,OverTime,SalaryHikelastYear,WorkExperience,LastPromotion,CurrentProfile,MaritalStatus,MonthlyIncome,Attrition
5113007,38,No,Marketing,,MBA,Male,80,3,5,Executive,4,0,5,0,18,13,3,8,M,17592,0
5113008,29,Rarely,Analytics,5,Statistics,Male,81,3,5,Executive,3,0,3,0,17,6,1,1,Single,19485,1
5113009,35,Yes,Marketing,26,MBA,F,45,3,4,Senior Manager,5,1,10,1,21,12,1,3,Married,25950,1
5113010,49,No,Analytics,19,Statistics,Male,62,3,3,Manager,2,1,1,1,20,7,1,7,Married,21804,0
5113011,29,Rarely,Sales,16,Marketing Diploma,F,56,3,5,Manager,3,0,4,1,17,7,3,3,Single,25854,1
5113012,26,Rarely,Analytics,17,CA,Male,,3,5,Executive,4,1,2,1,18,5,0,2,M,17373,1
5113013,58,Rarely,Sales,32,Marketing Diploma,Male,58,4,4,AVP,1,1,4,0,18,33,1,1,Married,30118,0
5113014,35,Yes,Sales,12,Marketing Diploma,Male,54,3,5,Manager,2,1,1,0,16,5,0,2,Married,19968,0
5113015,31,Rarely,Sales,4,Statistics,Male,66,4,5,Manager,5,1,2,0,17,11,7,8,Married,25714,1
5113016,55,Rarely,Sales,27,Marketing Diploma,Male,60,4,2,VP,1,1,1,0,26,36,2,13,Married,34586,0
5113017,41,Rarely,Sales,28,Marketing Diploma,Male,59,4,3,Senior Manager,4,0,3,1,18,10,2,1,Single,25094,1
5113018,55,Rarely,Analytics,5,Statistics,Male,30,3,2,Manager,3,1,0,1,21,4,1,,Divorsed,19035,0
5113019,28,Rarely,Sales,12,Marketing Diploma,Male,46,3,1,Manager,1,0,2,0,20,8,1,8,Single,20105,0
5113020,27,No,Sales,1,Marketing Diploma,Male,73,3,2,Manager,4,0,0,1,18,,1,4,Divorsed,21349,0
5113021,39,Rarely,Marketing,4,MBA,Female,44,2,1,Manager,4,0,9,0,20,,3,6,Divorsed,21389,0
5113022,30,Rarely,Analytics,31,Statistics,Female,65,3,5,Executive,1,0,5,0,28,12,2,8,M,18514,0
5113023,39,Rarely,Sales,17,Statistics,Male,82,3,5,Manager,4,0,1,0,17,11,8,8,Married,25924,0
5113024,,No,Analytics,24,CA,Male,67,3,1,Manager,4,0,4,0,17,17,1,2,M,17042,0
5113025,31,Rarely,Analytics,12,Statistics,Male,,3,3,Executive,2,1,3,1,24,8,0,2,Divorsed,17356,0
5113026,34,Rarely,Analytics,17,CA,Male,60,3,5,Executive,1,1,6,1,19,9,1,5,M,18436,1
5113027,40,Yes,Analytics,3,CA,Female,38,1,3,Manager,4,1,1,0,29,8,3,7,Divorsed,19244,0
5113028,34,No,Sales,25,Marketing Diploma,Male,67,3,1,Manager,4,1,1,0,19,9,1,8,Divorsed,22146,0
5113029,37,No,Analytics,21,Statistics,Male,80,3,4,Manager,2,0,3,0,26,19,1,10,Single,23779,0
5113030,26,No,Analytics,8,Statistics,Male,57,1,1,Manager,5,0,2,0,18,7,2,6,Married,20000,0
5113031,32,Rarely,Analytics,3,Statistics,Male,70,4,4,Executive,5,0,2,0,18,5,4,3,M,18218,0
5113032,40,Rarely,Analytics,15,CA,Male,68,3,2,Manager,4,0,5,0,27,,2,1,Married,21295,0
5113033,31,Rarely,Sales,3,Statistics,Male,77,3,4,Manager,1,1,4,1,18,10,0,5,Single,21582,0
5113034,,Yes,Sales,27,Statistics,Male,75,5,5,Executive,2,0,2,1,20,2,2,1,Single,17118,1
5113035,34,Rarely,Analytics,13,CA,Male,40,5,4,Executive,1,0,8,0,19,9,2,4,Married,19408,1
5113036,27,Rarely,Sales,11,Engineer,Male,40,4,1,Manager,5,1,7,0,23,,2,3,Single,21326,1
5113037,56,Rarely,Analytics,11,CA,F,35,3,1,AVP,3,1,3,1,20,22,1,3,Married,30756,0
5113038,35,Yes,Analytics,3,CA,Female,37,3,5,Manager,4,1,5,0,16,10,1,2,Single,19425,0
5113039,44,Rarely,Sales,1,Marketing Diploma,Female,75,3,5,Manager,5,1,5,1,26,9,1,3,Married,20454,0
5113040,22,Rarely,Analytics,9,Statistics,Male,,5,2,Executive,5,0,1,0,20,4,1,1,M,17451,0
5113041,54,Yes,Analytics,21,Statistics,Female,31,3,5,Manager,3,0,3,0,17,20,0,3,Single,19869,0
5113042,55,Yes,Analytics,3,Statistics,Male,65,3,5,Senior Manager,4,1,3,0,23,23,1,2,Divorsed,25976,0
5113043,,Rarely,Marketing,14,MBA,Male,,4,4,Executive,5,1,4,1,20,4,2,0,M,17335,1
5113044,27,Yes,Marketing,20,Statistics,Female,60,3,5,Executive,3,1,1,1,17,9,2,,M,18741,1
5113045,32,Yes,Analytics,32,CA,Male,73,4,4,Executive,4,0,1,0,17,7,2,5,Single,19479,1
5113046,22,Rarely,Analytics,,CA,Male,69,3,1,Executive,3,0,0,0,25,3,2,2,Divorsed,17773,0
5113047,26,Rarely,Analytics,7,Engineer,Male,34,3,2,Executive,2,0,2,1,21,8,6,7,Divorsed,19691,1
5113048,44,Rarely,Sales,19,Marketing Diploma,F,82,3,5,AVP,2,0,6,1,28,23,2,10,Divorsed,32064,0
5113049,,Rarely,Analytics,6,CA,Male,60,1,3,Executive,3,0,2,1,17,7,0,3,Divorsed,17127,0
5113050,38,Rarely,Analytics,1,Engineer,F,80,3,4,Senior Manager,5,1,1,0,18,15,5,11,Divorsed,28582,0
5113051,35,Rarely,Sales,27,CA,Female,42,4,2,Manager,4,0,1,1,29,17,11,11,Single,20599,1
5113052,47,Rarely,Sales,12,Marketing Diploma,Male,54,3,4,Senior Manager,1,1,5,0,17,29,5,4,Married,26096,1
5113053,38,Rarely,Analytics,1,Statistics,F,33,2,5,Manager,2,0,0,0,18,10,1,8,Single,22625,0
5113054,27,Rarely,Sales,13,CA,Male,48,3,1,Manager,1,1,2,0,19,6,2,3,Single,20684,0
5113055,27,Rarely,Analytics,19,CA,Male,47,3,4,,4,0,3,1,19,6,1,3,M,18373,1
5113056,50,Rarely,Analytics,29,Statistics,F,43,3,1,AVP,5,1,4,1,16,25,1,2,Married,31880,0
5113057,46,Rarely,Sales,1,Statistics,Male,56,1,4,AVP,5,0,1,0,20,27,0,12,Single,32567,0
5113058,36,Yes,Analytics,7,Statistics,Male,80,1,4,Manager,5,0,3,1,18,9,0,2,Married,20562,0
5113059,36,Rarely,Marketing,9,Statistics,Male,,4,2,Executive,5,0,0,0,26,6,0,3,M,17342,0
5113060,47,Rarely,Analytics,3,Other,F,33,3,2,AVP,2,1,1,1,16,26,3,0,Divorsed,31752,0
5113061,24,Rarely,Sales,4,Statistics,Female,65,3,3,Manager,3,0,9,0,19,4,2,0,Single,19577,1
5113062,40,Rarely,Analytics,3,CA,Female,78,4,4,Manager,3,0,6,0,27,20,0,0,M,18448,0
5113063,36,Rarely,Sales,13,CA,Male,57,4,3,Senior Manager,5,0,10,0,23,16,7,1,Married,26306,1
5113064,34,Rarely,Sales,5,CA,Male,65,3,3,Manager,1,0,2,0,20,7,1,5,Married,21505,0
5113065,41,Yes,Sales,5,Marketing Diploma,Male,56,3,4,Manager,4,0,1,0,23,8,7,7,Single,24355,1
5113066,33,Rarely,Analytics,8,Statistics,Male,82,2,5,Executive,4,1,1,1,18,8,1,6,Married,19298,0
5113067,57,Yes,Sales,9,Statistics,F,58,2,3,AVP,5,0,10,0,17,37,8,8,Divorsed,29212,0
5113068,28,Yes,Sales,23,Statistics,F,62,3,1,Manager,3,0,2,0,20,8,1,8,Single,25981,0
5113069,24,Rarely,Analytics,1,Statistics,Male,45,4,2,Manager,3,0,1,0,17,4,1,2,Single,19617,0
5113070,33,Rarely,Analytics,5,Statistics,Male,,3,1,Executive,4,0,2,0,18,2,1,1,Single,17393,1
5113071,21,Rarely,Analytics,,Other,Female,65,3,1,Executive,2,0,1,0,24,1,0,0,Single,17693,1
5113072,29,Rarely,Sales,12,Statistics,Male,64,3,3,Manager,2,1,2,0,22,,1,8,Single,21253,0
5113073,43,Rarely,Sales,10,Marketing Diploma,Female,55,5,4,Manager,3,0,8,0,18,7,1,3,Single,20346,1
5113074,37,No,Sales,10,CA,Male,69,3,1,Senior Manager,4,0,1,0,18,9,7,7,Married,23834,0
5113075,40,Rarely,Sales,24,Statistics,Male,46,4,4,Manager,1,0,4,1,18,9,2,5,Married,22120,0
5113076,50,Rarely,Analytics,21,Statistics,Male,60,4,1,VP,3,0,2,1,23,32,1,10,Married,35502,0
5113077,46,Rarely,Sales,10,CA,Male,64,4,2,Senior Manager,1,1,1,0,21,9,4,7,Single,24619,1
5113078,28,Rarely,Analytics,18,CA,Male,79,3,4,Manager,5,0,1,0,17,10,1,8,Married,19558,0
5113079,29,Rarely,Analytics,3,Statistics,Female,69,5,4,Executive,4,0,8,1,19,11,4,8,Single,18216,1
5113080,29,Yes,Sales,3,Statistics,Male,44,3,5,Manager,2,0,1,0,23,10,0,9,Single,19554,0
5113081,20,Rarely,Analytics,6,CA,Female,,3,4,Executive,4,1,2,0,20,2,1,1,Single,17483,0
5113082,37,Rarely,Analytics,11,CA,Female,71,3,4,Executive,4,0,1,0,16,8,7,,M,18936,0
5113083,23,Rarely,Analytics,3,Statistics,Male,35,4,5,Manager,1,0,7,0,28,5,,3,Married,20775,0
5113084,31,Rarely,Sales,30,Marketing Diploma,Male,61,3,1,Manager,2,0,8,0,29,,8,8,Married,21304,0
5113085,42,Rarely,Analytics,18,Statistics,Female,52,1,4,Manager,5,0,3,1,18,10,0,2,Single,21545,0
5113086,43,Yes,Analytics,28,Statistics,F,53,3,2,Senior Manager,5,1,8,0,16,18,0,1,Married,25820,0
5113087,35,Rarely,Analytics,,CA,Female,53,4,4,Executive,5,1,1,0,16,6,1,1,Single,17559,0
5113088,26,Rarely,Analytics,6,CA,Male,63,3,3,Executive,5,0,6,0,19,7,1,3,Divorsed,20031,1
5113089,51,No,Analytics,5,Statistics,Male,70,3,5,AVP,5,1,2,0,17,32,15,8,Married,33924,0
5113090,25,Rarely,Sales,11,Statistics,Male,57,3,3,Manager,2,1,0,0,19,5,1,1,Single,19950,0
5113091,30,Rarely,Analytics,,Engineer,Female,58,3,1,Executive,5,1,5,1,16,8,0,4,Single,17657,1
5113092,34,Yes,Analytics,4,Statistics,Male,45,3,5,Manager,2,1,0,0,,7,0,4,Single,22756,0
5113093,30,Rarely,Sales,12,Marketing Diploma,Female,54,5,2,Executive,4,1,2,0,19,3,3,,Single,18760,1
5113094,38,Yes,Analytics,,Statistics,Male,57,1,4,Executive,3,1,1,0,16,4,0,3,M,17610,0
5113095,35,No,Analytics,3,CA,Male,60,3,3,Manager,1,0,2,0,19,15,,7,Married,20762,0
5113096,37,Rarely,Analytics,12,CA,Female,61,5,3,Manager,4,1,5,0,20,15,0,0,Divorsed,19777,1
5113097,49,Yes,Sales,10,CA,Female,67,3,4,Executive,3,0,3,1,17,20,8,8,M,18655,1
5113098,34,Rarely,Marketing,5,MBA,Male,69,3,3,Executive,3,0,2,0,19,6,2,5,Married,19600,0
5113099,42,Yes,Analytics,9,Statistics,Male,66,3,3,VP,1,1,1,0,18,24,14,9,Married,33430,0
5113100,37,Rarely,Analytics,18,Other,Male,53,3,1,Manager,3,1,8,0,20,10,,1,Married,20834,1
5113101,50,Rarely,Sales,,Marketing Diploma,Male,56,4,5,Executive,3,0,1,1,19,3,0,2,Divorsed,17683,1
5113102,31,Yes,,2,Statistics,Female,50,5,5,Executive,3,0,1,0,17,1,0,0,Single,16359,1
5113103,,Rarely,Analytics,16,Statistics,Male,50,3,5,Executive,3,1,1,0,21,4,2,2,M,17207,0
5113104,31,Rarely,Analytics,,Statistics,Male,32,3,4,Executive,1,0,0,1,23,3,2,2,M,17695,0
5113105,,Rarely,Analytics,7,CA,Female,66,4,3,Executive,3,0,0,0,17,6,0,3,M,17187,0
5113106,26,Yes,Analytics,1,Statistics,Female,71,5,3,Executive,2,0,3,0,19,5,2,0,Married,19364,0
5113107,31,Yes,Analytics,8,CA,Female,62,3,2,Executive,4,0,1,0,23,5,2,3,Single,18422,1
5113108,43,Rarely,Analytics,8,Statistics,F,43,3,3,Senior Manager,5,0,8,0,21,10,0,0,Divorsed,24985,0
5113109,42,Rarely,Analytics,15,Engineer,F,51,3,4,VP,3,0,2,0,18,24,16,9,Divorsed,35545,1
5113110,45,Yes,Sales,3,Marketing Diploma,Female,81,3,3,Manager,3,0,8,0,18,12,,1,Divorsed,20768,0
5113111,22,Rarely,Analytics,9,Statistics,Male,,5,4,Executive,5,1,1,0,20,4,1,1,Divorsed,17451,0
5113112,35,Rarely,Analytics,12,Statistics,Male,58,3,1,Senior Manager,1,0,1,0,17,11,2,7,Married,24500,0
5113113,30,Rarely,Analytics,10,Statistics,Male,61,3,5,Executive,5,0,4,0,20,12,2,3,Single,18062,0
5113114,26,Rarely,Analytics,24,Statistics,Female,60,3,3,Executive,2,0,1,0,27,3,0,2,M,17886,0
5113115,34,Rarely,Sales,2,Engineer,Male,64,4,5,Senior Manager,3,1,1,1,19,10,8,6,Married,,0
5113116,42,No,Analytics,8,Statistics,Male,67,4,5,Executive,5,1,7,0,23,6,1,1,M,18107,1
5113117,26,Rarely,Sales,8,Marketing Diploma,Male,48,4,3,Manager,3,1,2,1,17,7,1,4,Single,21744,1
5113118,30,Rarely,Analytics,3,CA,F,52,4,5,Manager,2,1,5,1,29,12,0,0,Single,21877,0
5113119,33,Rarely,Analytics,16,CA,Female,65,3,1,Manager,1,1,0,1,18,10,8,1,Married,19878,0
5113120,45,Rarely,Analytics,9,Other,Male,75,3,4,Manager,2,1,9,0,19,12,9,8,Divorsed,18697,0
5113121,30,Yes,Analytics,17,Other,F,56,3,5,Senior Manager,1,1,1,1,,10,8,8,Single,23553,1
5113122,33,Rarely,Sales,17,Marketing Diploma,Female,69,3,5,Manager,5,1,5,0,20,6,0,2,Single,20324,1
5113123,38,Rarely,Sales,8,CA,Female,44,2,1,Manager,5,0,1,1,29,8,7,7,Married,20605,0
5113124,49,Rarely,Analytics,23,CA,Male,53,3,2,Executive,3,0,5,0,23,14,1,1,M,18259,0
5113125,28,Rarely,Sales,5,Statistics,Male,76,3,2,Manager,3,0,2,1,17,6,1,5,Single,20478,0
5113126,39,Rarely,Analytics,3,Engineer,F,82,3,3,Senior Manager,5,0,2,0,19,16,6,12,Divorsed,29582,0
5113127,34,Rarely,Analytics,28,CA,Male,57,4,3,Executive,4,0,5,1,26,6,3,3,Single,18313,1
5113128,36,Rarely,Sales,10,Statistics,Male,52,4,4,Manager,5,0,7,0,28,10,0,3,Single,18407,1
5113129,34,Rarely,Marketing,,Engineer,Female,52,3,3,Executive,3,0,1,0,20,2,2,2,M,17742,1
5113130,58,Yes,Analytics,3,Statistics,Male,,4,2,Executive,2,1,9,1,19,3,0,0,M,17380,1
5113131,34,Yes,Analytics,10,Statistics,Male,63,3,3,Manager,5,0,4,0,22,11,0,7,Married,20346,1
5113132,60,Rarely,Marketing,9,CA,Male,54,3,2,Executive,3,1,9,0,23,8,3,3,M,18267,0
5113133,32,No,Sales,23,Marketing Diploma,F,47,3,5,Manager,3,0,2,0,,10,1,1,Married,22932,0
5113134,39,Yes,Analytics,15,Statistics,Male,47,4,4,Manager,5,0,3,0,21,14,2,3,Married,22288,0
5113135,27,Rarely,Sales,3,Marketing Diploma,Male,55,3,5,Executive,5,1,0,0,16,5,0,2,M,18041,1
5113136,22,Rarely,Analytics,13,Statistics,Female,,4,4,Executive,5,1,2,0,19,2,2,1,Single,17416,1
5113137,35,Yes,Analytics,25,Other,Male,58,4,4,Manager,1,1,2,1,21,17,7,12,Married,21747,0
5113138,38,No,Analytics,7,CA,Female,79,5,4,Manager,1,1,7,1,17,17,1,9,Married,20329,0
5113139,38,Rarely,Sales,17,Statistics,Female,60,3,2,Manager,4,1,2,0,17,8,1,2,Single,19198,0
5113140,21,No,Sales,,CA,Male,39,3,5,Executive,2,1,1,0,29,3,2,2,Single,17610,0
5113141,34,Rarely,Sales,12,Marketing Diploma,F,79,3,4,Manager,5,0,1,1,23,7,1,4,Single,24224,1
5113142,32,Rarely,Marketing,5,MBA,Male,64,4,5,Manager,5,0,4,0,18,10,2,1,Divorsed,22410,0
5113143,46,Yes,Analytics,19,CA,F,56,3,5,Senior Manager,3,0,5,0,16,28,1,2,Married,25527,0
5113144,31,Yes,Analytics,,CA,Male,72,3,3,Executive,3,0,1,0,17,2,2,2,M,17610,1
5113145,29,Yes,Sales,10,Statistics,Male,57,3,2,Manager,5,0,1,0,20,6,2,4,Single,20898,0
5113146,37,Rarely,Marketing,9,Other,Male,59,3,1,Manager,4,0,2,0,18,19,4,,Married,19071,0
5113147,30,Yes,Analytics,17,Other,F,56,3,1,Senior Manager,1,1,1,1,,10,8,8,Single,23553,1
5113148,60,Rarely,Analytics,21,CA,Male,69,3,5,Senior Manager,2,0,7,0,18,26,6,5,Single,26512,0
5113149,33,No,Sales,9,Statistics,Female,,4,4,Executive,2,0,0,0,24,3,2,2,Single,,0
5113150,34,Yes,Sales,7,Marketing Diploma,Female,,5,1,Executive,3,1,0,0,21,3,1,0,M,17351,1
5113151,48,Rarely,Sales,5,Statistics,Female,67,4,1,Executive,2,0,2,1,24,4,2,3,Single,19294,0
5113152,34,Yes,Sales,28,CA,Female,54,3,1,Manager,3,0,2,0,18,11,1,2,Married,20539,0
5113153,42,Rarely,Analytics,,Statistics,Female,65,3,4,Executive,5,1,3,0,21,8,1,2,M,17576,0
5113154,22,No,Analytics,27,Other,Female,55,4,4,Executive,3,1,1,1,19,4,1,3,M,17814,0
5113155,56,Rarely,Analytics,10,CA,Male,51,3,3,AVP,2,0,7,0,16,30,1,1,Divorsed,26103,0
5113156,30,Rarely,Sales,8,CA,Male,45,4,2,Manager,4,1,2,1,19,11,1,10,Married,20187,0
5113157,41,Rarely,Sales,9,Marketing Diploma,Female,54,3,1,Manager,4,1,5,0,26,14,1,4,Married,19393,0
5113158,34,Rarely,Analytics,7,CA,Male,53,3,2,Executive,5,0,2,0,16,8,1,3,Single,17960,1
5113159,32,Yes,Sales,4,Statistics,Female,,5,4,Executive,3,0,2,0,18,2,1,1,Single,17359,1
5113160,60,Rarely,Sales,8,Marketing Diploma,Male,52,1,2,Manager,1,1,0,1,23,12,1,9,Married,20220,0
5113161,49,Rarely,Analytics,5,Engineer,Male,78,1,5,Executive,4,1,6,0,17,8,1,1,Single,18559,0
5113162,57,Rarely,Analytics,25,Statistics,Male,53,1,1,Senior Manager,1,1,3,1,21,12,1,4,Married,24439,0
5113163,59,Rarely,Sales,1,Engineer,Male,66,3,2,Senior Manager,1,1,3,1,19,14,0,4,Married,26904,0
5113164,36,Rarely,Analytics,5,Statistics,Female,71,3,3,Executive,5,1,2,1,18,2,1,1,M,18074,1
5113165,52,Rarely,Analytics,1,Statistics,Male,70,3,4,AVP,2,0,2,0,20,26,7,8,Divorsed,32099,0
5113166,38,Yes,Sales,4,CA,Male,33,5,2,Manager,1,0,2,0,20,7,2,4,Married,25525,0
5113167,51,Rarely,Analytics,8,CA,Male,34,4,4,Manager,3,0,2,0,22,,0,0,Married,21132,0
5113168,59,Rarely,Analytics,5,Statistics,Male,33,3,1,VP,4,1,8,1,18,41,14,9,Single,35246,1
5113169,55,Rarely,Analytics,3,CA,Male,78,3,3,VP,5,0,5,1,18,24,1,4,Divorsed,34859,1
5113170,39,Rarely,Sales,3,Statistics,Male,41,1,3,Senior Manager,3,0,0,0,,9,0,7,Single,22880,0
5113171,35,Rarely,Analytics,15,Other,Male,39,4,4,Executive,4,0,1,1,29,5,0,,M,18743,1
5113172,45,No,Analytics,5,Statistics,Male,57,3,3,Manager,4,1,1,0,17,9,0,8,Divorsed,19447,0
5113173,30,Rarely,Analytics,,CA,Male,35,4,5,Executive,2,1,0,0,18,6,1,2,Single,17720,0
5113174,27,Rarely,Analytics,17,Engineer,Female,37,3,5,Executive,4,0,9,0,19,4,2,2,M,17811,0
5113175,46,Yes,Analytics,1,CA,Male,40,4,4,Senior Manager,5,0,2,1,18,21,9,5,Divorsed,25673,0
5113176,36,Rarely,Analytics,28,Engineer,Male,80,4,4,Senior Manager,4,1,4,0,22,17,5,9,Divorsed,26903,0
5113177,36,Rarely,Analytics,24,Statistics,Female,53,3,4,Manager,2,1,2,1,31,11,1,8,Divorsed,20014,0
5113178,35,Yes,Analytics,6,Statistics,Male,47,3,4,Manager,2,1,1,0,23,8,1,5,Single,23756,0
5113179,28,Yes,Sales,6,CA,Female,73,1,4,Manager,1,0,2,1,26,7,1,5,Married,20647,0
5113180,46,Rarely,Sales,5,Marketing Diploma,F,66,5,4,VP,4,1,3,1,22,27,2,12,Single,34824,1
5113181,33,Yes,Analytics,4,Statistics,Female,56,3,1,Executive,3,1,1,1,16,8,3,0,M,17909,0
5113182,52,Rarely,Sales,4,Marketing Diploma,Male,31,4,2,AVP,5,0,1,0,16,34,1,16,Divorsed,31856,0
5113183,54,Rarely,Analytics,9,Statistics,Male,58,3,1,Manager,2,0,3,0,23,20,3,3,Single,18450,0
5113184,36,Rarely,Sales,,Statistics,Male,70,3,1,Executive,1,0,3,1,26,7,1,2,Single,17644,0
5113185,,Rarely,Analytics,26,CA,Male,,4,4,Executive,4,1,4,1,25,5,2,2,Single,17313,1
5113186,20,Rarely,Sales,24,Other,Male,39,4,3,Executive,4,1,2,1,19,2,1,1,Single,18121,1
5113187,40,Rarely,Analytics,5,CA,F,46,3,2,VP,3,0,1,0,19,21,9,9,Married,34033,0
5113188,32,Yes,Sales,8,Marketing Diploma,Female,56,3,3,Executive,4,1,2,0,17,3,3,,M,18789,0
5113189,33,Yes,Analytics,6,Statistics,F,74,3,5,Senior Manager,4,1,6,0,16,12,8,8,Divorsed,26878,0
5113190,36,Rarely,Sales,10,Statistics,Male,78,3,1,,3,0,2,0,19,2,1,1,Divorsed,18404,0
5113191,,Yes,Analytics,5,Engineer,Male,,3,1,Executive,2,0,18,1,28,3,0,0,Single,17285,1
5113192,36,Rarely,Analytics,9,Engineer,F,59,3,4,Senior Manager,3,1,1,0,18,17,12,8,Married,25096,0
5113193,47,Yes,Sales,5,CA,Male,67,3,5,Manager,3,1,3,0,24,5,0,0,Single,17976,0
5113194,31,Rarely,Analytics,12,CA,Male,80,3,5,Manager,5,0,1,1,17,6,0,1,Divorsed,21833,0
5113195,29,Yes,Analytics,15,Other,F,54,3,1,Senior Manager,1,1,0,1,17,9,7,7,Single,22553,1
5113196,51,Yes,Sales,10,Statistics,Male,53,3,5,VP,4,1,4,1,29,31,11,10,Married,34847,0
5113197,30,Yes,Analytics,5,Statistics,Female,69,3,2,Executive,4,0,1,0,19,5,1,3,Married,19180,0
5113198,25,Rarely,Analytics,21,Statistics,Male,54,3,3,Executive,3,0,1,0,18,7,2,,Divorsed,18774,0
5113199,37,Rarely,Analytics,6,CA,Male,61,3,5,Manager,2,0,7,0,21,,0,4,Married,21347,0
5113200,33,Rarely,Sales,3,Marketing Diploma,F,50,3,2,Senior Manager,1,0,2,0,25,15,6,8,Married,26422,0
5113201,28,Yes,Marketing,25,MBA,Female,60,4,1,Executive,4,1,2,0,18,2,1,,M,18863,1
5113202,35,Rarely,Sales,11,CA,Male,55,4,4,Senior Manager,5,1,9,0,22,15,6,0,Married,25306,1
5113203,60,Rarely,Sales,17,Marketing Diploma,Male,54,3,4,Manager,5,0,8,0,19,10,2,2,Single,20405,0
5113204,52,Yes,Analytics,3,CA,F,32,4,2,Senior Manager,5,0,4,0,,24,13,9,Single,23484,0
5113205,26,Rarely,Analytics,5,CA,Male,67,1,3,Executive,5,0,8,0,19,7,1,2,Single,19424,0
5113206,35,Rarely,Sales,6,Statistics,F,34,5,4,Manager,1,1,6,0,18,7,3,3,Single,22029,0
5113207,39,Rarely,Analytics,3,Statistics,Female,45,3,2,Executive,5,0,4,0,23,9,1,1,Single,18619,0
5113208,,Rarely,Analytics,23,Statistics,Female,48,3,4,Executive,3,0,4,1,16,7,0,1,Divorsed,17132,1
5113209,31,Yes,Analytics,26,Statistics,Male,68,5,4,Executive,3,1,2,0,31,11,1,10,M,18613,0
5113210,33,No,Sales,18,Statistics,Male,38,3,1,AVP,3,0,1,0,16,10,6,0,Single,32444,0
5113211,35,Rarely,Sales,11,Engineer,Male,64,1,2,Manager,3,0,2,0,,11,5,9,Married,22799,0
5113212,26,Rarely,Analytics,5,Other,Male,59,3,4,Executive,3,0,7,1,25,8,1,3,Married,19977,0
5113213,26,Rarely,Analytics,1,CA,Male,59,4,2,Executive,5,1,1,0,21,6,1,,Divorsed,18955,0
5113214,35,Yes,Sales,9,Marketing Diploma,Female,35,5,2,Executive,3,0,1,0,22,4,2,1,M,18351,1
5113215,45,No,Analytics,26,CA,Male,69,3,2,Manager,4,0,5,0,18,18,2,3,M,18042,0
5113216,22,Yes,Sales,3,Engineer,Female,69,4,1,Executive,4,1,2,1,17,4,2,3,Single,18174,1
5113217,40,Rarely,Analytics,3,CA,Female,68,3,4,Executive,3,0,2,0,19,20,0,2,M,17001,0
5113218,40,Rarely,Analytics,9,Statistics,F,34,3,5,Senior Manager,4,0,5,0,24,10,3,3,Single,24376,0
5113219,37,Rarely,Marketing,16,MBA,Male,38,3,4,Executive,4,1,5,0,19,9,1,5,M,18143,0
5113220,25,Rarely,Sales,27,CA,Female,32,3,2,Manager,2,1,1,0,28,,1,4,Single,21180,0
5113221,,Rarely,Sales,14,CA,Male,40,3,5,Executive,3,0,1,0,16,7,0,6,M,17096,0
5113222,20,Rarely,Analytics,11,CA,Male,32,3,4,Executive,3,0,1,1,16,1,1,1,Single,16009,1
5113223,43,Rarely,Sales,17,CA,F,70,4,4,Manager,3,1,8,0,23,11,1,4,Single,22244,0
5113224,56,Rarely,Sales,16,Marketing Diploma,Male,57,1,5,AVP,3,0,7,1,23,25,4,9,Single,29695,1
5113225,38,Rarely,Analytics,17,Statistics,Female,67,3,3,Executive,5,0,2,0,18,19,13,,Married,19034,0
5113226,27,Rarely,Analytics,3,CA,Male,67,3,2,Executive,5,1,1,0,19,9,8,,Single,18867,0
5113227,32,No,Analytics,30,CA,Female,69,3,5,Executive,3,0,9,0,17,10,7,,Single,19025,0
5113228,47,Rarely,Sales,12,Marketing Diploma,Male,54,3,1,Senior Manager,1,0,5,0,17,29,5,4,Married,26096,1
5113229,33,Rarely,Analytics,,Statistics,Female,39,3,5,Executive,5,1,7,0,25,13,1,7,M,17707,1
5113230,,Rarely,Analytics,25,Statistics,Male,50,4,3,Executive,3,1,5,1,19,6,0,3,Single,17028,1
5113231,53,Rarely,Analytics,11,CA,Male,57,4,2,Manager,4,0,3,0,21,12,8,8,Divorsed,20941,1
5113232,32,No,Sales,12,Other,Male,60,2,4,Manager,3,1,8,0,17,6,1,2,Divorsed,19707,1
5113233,55,Rarely,Analytics,10,CA,F,70,3,4,Manager,1,0,5,0,,15,2,8,Married,22854,0
5113234,39,Yes,Analytics,9,Statistics,Male,74,4,2,Manager,3,1,3,0,17,,8,8,Married,21321,0
5113235,52,Rarely,Analytics,9,CA,Male,55,4,3,Manager,4,1,2,0,20,11,7,7,Divorsed,19941,1
5113236,26,Rarely,Analytics,1,CA,Male,59,4,4,Executive,5,0,1,0,21,6,1,,Divorsed,18955,0
5113237,34,Rarely,,1,Statistics,Female,56,4,3,Executive,4,0,5,0,22,7,0,2,Divorsed,18294,0
5113238,33,Rarely,Analytics,6,Statistics,Female,63,4,3,Executive,1,0,1,0,18,2,0,2,M,17911,0
5113239,47,Rarely,Sales,4,Statistics,Male,58,1,4,AVP,5,0,2,0,21,28,1,13,Single,33567,0
5113240,28,Yes,Analytics,,CA,Male,45,4,4,Executive,4,0,1,0,20,1,0,0,M,17596,1
