userid,Ucredit,Ureview,Web_review,consecutive_usage,Exp_review,assigned _metric,assigned_rating,Product_1,rating_1,product_2,rating_2,product_3,rating_3
013325441cd1755b18c58b8007646bb1,6.5,6.5,6,7,5, popularity, low,112852,3.9463241,111759,3.89705746,111362,3.780766451
d270f43ce1191402f16ff0c5f6684913,4.5,3.5,5.5,6.5,3.5, popularity, medium,2403,3.763031094,49530,3.545014459,41566,3.497620822
cb7c90bc8fb7ce987ba5a4ca9f721f05,5.5,7,5,6,1, all, default,89745,5,91529,4.958503962,98809,4.985628969
d19630b13a5d686a1b281cfa64b33506,5.5,4,6.5,4,3, popularity, low,112399,4.227509406,26674,4.273543292,27423,4.295969067
02b5f3e6b966e10e7f5850ca7aaac6f3,6,4,1.5,7,3, popularity, medium,121372,4.22839633,129514,4.230982743,127390,4.328493285
1c4854ad86cfe3ddd4de7b7e1549d638,6,4.5,7,7,2.5, all, default,1196,4.16640884,1291,4.060692049,1210,4.032128824
4309a709877b69f058cf0b6b14a7c427,3.5,3.5,2,3,1, diversity, medium,203,5,3470,4.91815972,3159,4.875795442
21f3d0688e15499164ba8f524663552f,7,6.5,3,5,2, popularity, low,104069,4.556863026,94466,4.4750145,86347,4.663138659
32dba71ad0b46db2349a85fa0eeb80f5,6,4,4,3.5,3.5, diversity, high,116411,3.900239027,114494,3.910035423,129739,4.135091695
03769f5ee64b4517ada26ff98eb165c1,5.5,5,4,3.5,4, popularity, medium,1945,4.414492235,3087,4.520906298,1025,4.665929336
2af370a404e8fbf0348109d5cc57d125,6,5,4,6.5,6, popularity, medium,1945,4.414492235,3087,4.520906298,1025,4.665929336
0dcd8164e44e2ae7d3e23de809568aea,3.5,4,4.5,3.5,3, diversity, low,1148,4.266449628,745,4.254478864,5618,4.294872017
1892cf1d7ec180fe3cd69c5c330b981c,6,3.5,5,5,1, popularity, low,94466,3.757406845,111759,3.814342332,77658,3.786459299
70d14c16b5b7810fcdd1e8d36172364b,4,4,4,4.5,3.5, all, default,904,4.464165581,912,4.415745919,1201,4.467404364
eb9ab16102264a971d8ebf2de8954d14,6.5,6,7,6.5,2, diversity, medium,5008,4.703860162,3175,4.574809421,1148,5.143536881
485ca2b0f3aaab8d524495cfba949c4d,6,4,5,2,4.5, diversity, medium,1234,4.360266644,6818,4.3985533,46578,4.300417782
9255fceedf706b2a0c6b7f195b81b466,5.5,5.5,4.5,2,5, serendipity, high,95377,4.205887132,109487,3.956649592,7502,3.942061805
011aedbea90fb3b6d1e7a47526b3bee6,5.5,4,3,1.5,2.5, serendipity, high,32840,3.980606322,112940,3.676377893,60579,3.696234464
03c0b674cd7f03bca4e8efb87f16449a,6.5,4,6.5,3,2.5, popularity, low,95604,3.882433676,87960,3.902314704,31948,3.952597611
fc03e744ebc4f90ade8713b952ee9297,4,3.5,3,5,6.5, serendipity, medium,7502,4.241751576,112175,4.203336788,102445,4.135927609
d7c872f6c3aac6848d3838ea18c7ca19,5.5,3.5,4.5,3,3.5, serendipity, medium,87960,4.944542125,106471,4.832553872,106334,5
411addb01aad7aa551511aedb137826f,5,7,4.5,6,3, diversity, medium,780,4.885632332,74282,4.669116326,377,4.564911225
50d7f1715a6943e6d354c0a0aaf5bffc,4,5.5,4.5,4.5,2, popularity, medium,6870,4.555945151,68157,4.483390199,79132,4.45762402
c5970173df670a118236413468d4399e,4,4,3.5,4.5,4, popularity, low,94466,3.737294865,77658,3.830472318,92259,3.784379995
7e597b2b6ad68b6b90859762e6441302,7,3.5,3,5.5,3, diversity, high,318,4.555588213,7502,4.392587591,86377,4.208164006
e91215105329a0c2659a7b85d6265092,7,4.5,4,5,4.5, diversity, medium,50,4.12254033,7502,4.075528491,858,4.112838229
6f293c0d6de377660722cc5b40ad0dc3,5,4,6.5,6,2, serendipity, low,1148,4.494009976,1136,4.356329213,27002,4.379811898
cd68d240594343524591e376e89d9e9e,6,1.5,2,5,6, serendipity, low,1148,4.494009976,1136,4.356329213,27002,4.379811898
6c5f1fb09072764f90a3ba0b66cc16e6,6,5.5,3,4.5,5.5, popularity, medium,26587,4.560791741,7767,4.447614002,26082,4.499151911
33b3e34825f48ecff66b4da9bb62f9df,5,4,3,3.5,2.5, popularity, medium,7502,4.319158101,6787,4.329075555,1209,4.409207857
a36fda4444dbdfdb1714c81e86b13c06,6.5,3,4.5,3.5,3.5, diversity, low,1232,4.072827399,3503,4.242023522,1464,4.411485074
8a158114993df620986ab251fcb971a8,6.5,2.5,1.5,3.5,2.5, popularity, high,175,3.996053151,909,3.966958631,1254,4.002741527
1fe833a1c36e45c632966035a965355e,4.5,5.5,4.5,4.5,3.5, popularity, medium,7502,4.086339731,1209,3.953939925,59369,3.981119092
20afff354ba5330c4073760dee95e597,6,2,4,5,4.5, popularity, low,94466,4.017620156,77658,4.04667261,92259,3.979594825
a35ff7438d7d2342148fb885636b7534,6,5.5,5.5,3.5,3.5, diversity, low,1252,4.250294637,3435,4.295840955,913,4.221152873
95127e1c8d909932698eac1083ada3d5,6,3.5,3.5,3,2.5, popularity, medium,30803,4.58491701,88810,4.54547025,7669,4.527407532
5cd2c8c8096827fed6ec86a95773100c,5.5,3.5,3,4,3.5, diversity, medium,3435,4.151241684,3470,4.314517862,8154,4.240007342
7a280e547c820ea99ecd37a703e13cbf,6.5,5.5,6,4,6.5, serendipity, high,77658,3.988341377,112852,3.813730686,1230,3.828631624
436c0f227b9f4b107dbce1103b9732b5,6,3,4.5,4,4.5, popularity, medium,3435,4.485586622,30810,4.342563791,31658,4.442922684
f511f6bf46773c99129be4dfc78261ba,5,4,2.5,5,3, diversity, high,858,4.522802038,112290,4.453803962,112183,4.429462205
27d5a1e92d7d3410e54beaed16dfb34f,5.5,5,6.5,5.5,2, serendipity, low,3160,4.021253848,2186,4.014308276,1254,4.023685162
8058c698ea92c2ee2b62641527ebfe35,5,6,2,5.5,1.5, popularity, high,541,4.110542825,1136,4.152790229,1193,4.232461846
e330ffb07bd07161061408f49f7b1a47,6.5,5,3,1.5,3, all, default,1197,4.679814343,48394,4.305300762,1265,4.52522555
13da9d6e5a67bab97d8d3dcd59cc5aba,6.5,5.5,7,5,7, all, default,2329,4.458996245,2324,4.416937948,4995,4.37537403
b2f8ee3c4ad944e5940dca6a5cb251e6,3,4,3.5,6,1.5, serendipity, medium,32840,3.631135716,6643,3.73522271,714,3.610871749
2597a61332b5ee45e312bdd0d1067c75,3.5,6,1.5,3,5.5, serendipity, high,7502,4.418991294,77658,4.369518986,2011,4.347939453
b29d3c21387891c26ac03a7e77606c69,6,4,5.5,5.5,4, diversity, medium,50,4.445183192,7502,4.387774769,86504,4.387151434
e7703b651c62df26e642d69d9f3833eb,6,2,7,6,1.5, serendipity, low,99114,4.452600347,2268,4.529184023,3897,4.479650354
f0293c94bc545647090277e24f114fcd,6.5,5,6,2.5,2.5, diversity, medium,318,4.673080814,7502,4.475555851,1136,4.364049232
27497c204d00adf7f1d0e8b1a1770c33,5,5,5,3.5,2, serendipity, low,49278,3.731598244,2268,3.815717975,44199,3.788640548
311de15c80a38f9f595623bb424035c8,5,3.5,5.5,5,3, diversity, medium,117109,6.412323679,95939,6.58558772,104177,6.416305558
b099e86e7893078a96c65878e780af11,3.5,3,5.5,5.5,2, serendipity, high,77658,4.618115772,94969,4.679960454,117192,4.648301014
880c9d19bdf4d5ea2cea23e1b7e50364,5.5,4.5,4,3.5,4, popularity, medium,909,3.709028324,916,3.759797797,1269,3.705506258
ac5c86b64e31d0245bed6cd485ef67fa,5,3,2,2.5,5, serendipity, low,1213,4.20842685,1201,4.075643682,3435,4.176801746
b0fae64c77bfadc37aff8ff1fc8b6341,7,4,3.5,4,2.5, diversity, low,1252,4.601305031,3435,4.646851349,1212,4.657317524
c6f9b1be1d9dd3c7208fc97a706ba231,5,3,2.5,4,1, popularity, low,94466,4.011648222,112852,3.930214984,92535,3.969013155
32bdb4ddb3c02453979930f251aea132,4.5,4.5,6,5,3.5, diversity, medium,122882,4.402233689,94466,4.395897048,120811,4.088191461
69dabc24fcb390fabac897dd18cbf349,5.5,3.5,4,5.5,5.5, popularity, low,94466,3.962616854,112852,3.881183615,92535,3.919981787
b42d7c14094394bff575ec0b58aa4690,5,3,3.5,5.5,3.5, serendipity, high,77658,4.137939231,116897,3.787234683,82143,3.970977024
5bc0068526b3363616dce308377c7aea,6,3,4,3.5,2, diversity, low,3435,3.683709758,1284,3.649877057,1617,3.532616527
4a4f9471dc1b4c82ebcecb67487468ba,6,7,2,7,4, popularity, medium,106489,4.683021718,55805,4.437529643,91630,4.428974538
ef8b9a5f359c85f464e862e7927c9591,1.5,4,6,4,1.5, serendipity, low,1961,4.753576956,953,4.976434578,1027,4.783806315
ea82098ce3df3b010d914c22cf920631,6,4,6.5,4,5.5, serendipity, medium,77658,4.537448454,104069,4.553158156,108979,4.365639086
53d6b60e2b1bd66c55d34f8b449806b6,6,7,7,6,5, popularity, medium,76093,4.779276595,81845,4.663757034,74458,4.667783093
d2342d99b872a2e86ad3181ae4c15e9f,7,6.5,5.5,5,5, serendipity, low,2329,4.57813384,30749,4.574619883,2858,4.563679369
dacfb5eda263b54637af5de1ef325216,5,5.5,3.5,2,2.5, popularity, high,923,4.404145545,1219,4.356867803,2329,4.435485366
f1162ccbc5b5643ab7f1c1ffc3719639,5.5,5.5,5,7,6, diversity, high,94466,4.81170745,86377,4.683767241,32840,4.623739732
96010e899a726c946163f2aa0cc4f0e4,5.5,4,2,5.5,2.5, diversity, high,79132,4.996861477,88125,4.477725861,7502,4.355893065
ecdeb5a6645fda3e58d780c23541c790,6.5,5,2.5,6,3, all, default,81591,4.526001282,97921,4.516023145,94466,4.566057816
db101545ba9a336cb1ba91821cb09f6e,3.5,2.5,4,5,1, diversity, low,7438,4.351766904,6874,4.138202576,2959,4.033034093
d578617f2e848b2a3690b3a961240912,5,6,7,5,3.5, diversity, high,50,4.206063719,112552,3.851828825,109487,3.825437654
273b025392eb55d5278ec7fc6b7c8174,5.5,2.5,4,4.5,4, popularity, low,105250,4.392378412,93006,4.705270724,26674,4.730656509
f783ff9b43ae004d0189456f6b5db403,6,4,6,4,3.5, diversity, high,1884,4.353127855,109374,3.786118519,1464,4.503394427
6d31a8362673d236fb7eee80739f0be6,4,3,4,4,1.5, diversity, medium,44555,4.007055561,7502,3.990908951,77658,3.986648054
efebd7d0a63de15d95f36465b5a10f88,7,3.5,3.5,3.5,4, diversity, medium,3481,4.238575475,6979,4.370862398,4262,4.133025559
0a1484ccfbc23143cafd6bd152605083,4.5,3,5,5,2.5, serendipity, medium,108583,4.492910095,108979,4.386338576,86377,4.351328979
3ba0063305ea3419004e4ad187e303c9,4,4.5,6.5,5.5,2, serendipity, low,5418,4.198983337,1201,4.184182695,3035,4.240038186
e26b276ad3ba805ef6fed13fcbf73ab7,4.5,5,6,7,2.5, serendipity, low,1136,4.254762315,4011,4.226431537,2019,4.348860626
6595886ce3a64d4b621bf98cd5993b83,6,5.5,5,4.5,1, popularity, low,108583,4.458095253,108979,4.398279168,94466,4.546046618
a879abc3f7c1a28bc441ef47c4966c34,4.5,3.5,5.5,4.5,5, diversity, medium,3262,4.513386583,36363,4.468719026,1900,4.361274734
355e32ff6009dd085da3bfefd55dd4bc,4.5,5.5,2,5.5,2.5, popularity, medium,85414,4.417035763,99114,4.710623954,87232,4.633956843
4a7868cf00372bf0707e621fc8d04e1b,6.5,4,6.5,6,2.5, diversity, high,1136,4.621496229,7502,4.657382706,77658,4.671277593
b73496c04b4f09ba3bb57de131edb2c4,5,6.5,4.5,2,1.5, all, default,1203,4.953908888,112175,4.874094128,919,4.93140912
a622f2af0bfa1682fd198a49be5ce309,7,3,6,6,5, all, default,1203,4.953908888,112175,4.874094128,919,4.93140912
3c8043ccd1d29a7b19da65e4df1af1d8,4.5,1.5,3.5,3.5,3.5, diversity, medium,85774,4.952469528,93270,5.24581426,103339,4.786389188
2acc8bf04b05e00038fbd7ba0c1b4dd5,5,4.5,1.5,4.5,1.5, popularity, high,1136,4.698943179,1240,4.684809258,1197,4.664434354
220e935ed1db4bedecbede671969b8ff,7,4.5,6.5,4,6, diversity, high,38061,4.505465264,108583,4.383654898,111249,4.593797923
d623f447ef4c65f1b60dfe936dee5f9b,7,6,2.5,5,4, diversity, high,38061,4.505465264,108583,4.383654898,111249,4.593797923
fc2c01b33289572aa08c1af456cc23d9,3.5,2.5,4,3,4.5, popularity, low,108709,4.072684576,108583,4.012474562,93988,3.935552771
15d1bba49f80936afb5f17f25b58cfd3,5,3,2,5,2, popularity, medium,109487,3.982053049,51935,4.29837026,92259,4.214302459
37e21126a2f31396aee6e8fe70c01d03,6.5,4,2,4.5,6, all, default,7502,4.018216279,1207,3.920776473,1234,3.895746946
450ef92e57d8eb2bd71fddc9a39e0c3b,5,4.5,6,5.5,4, popularity, low,95604,3.87391512,31948,3.931941561,87960,3.939583393
6a0d041ca447caf283aca80c69f548d1,4,5,4,4,3, serendipity, medium,118700,3.609602091,104069,3.541278312,61406,3.817344948
d0601c13745f5a0111e9db5a8e8d94c4,6.5,4,3.5,5.5,2, diversity, high,318,4.634703816,7502,4.471703193,112852,4.232175723
e8525624725a0bed60a5af33a362c0fc,7,4,5,6.5,2, serendipity, high,109487,4.10923643,108727,4.28774531,86320,4.195042085
d8312a670ff0669fc4731cefb31565c0,5,4,7,5.5,2, popularity, low,96606,3.630692499,112852,3.680961032,111759,3.6057817
2bd7ca9d0b65677a977981da74c6d468,5,3,2.5,3,1, popularity, low,92954,3.822592647,94752,3.846386122,96373,3.84881413
3b7738c7138e89652dd770103601668a,7,4,6,7,4.5, all, default,4226,4.182606492,5618,4.212029274,92259,4.176880826
93f800c4e44b0a1e45419b9c53ad4e4d,5,2,5,6,3.5, all, default,527,4.397033532,593,4.266680641,750,4.49707684
1e5ea63d22ac9edd6b35b49c669687e4,5.5,5,4.5,3,1, serendipity, high,88125,4.174679735,134853,4.122954946,2731,4.215898981
6433d1b0e81df7bba12e4c956a5da310,5,4.5,5.5,6.5,2.5, serendipity, high,7502,4.160763877,77658,4.106547149,296,4.53192354
075d07460cd55b9f0eb977b5b1929759,3,3,6.5,3.5,1, serendipity, medium,100553,4.760796776,82143,4.524583815,131724,4.615330851
ab353aa647622253dce1877e41c0d43b,6,2.5,5,4,4, serendipity, high,7502,5.34013647,77658,5.285919743,117176,5.209788567
ec1ca11e50277842737042b0d4003c6a,5,2,5.5,5.5,3.5, popularity, medium,117517,4.626448899,121103,4.659949392,27815,3.509969948
901f1b5d522cc420ec94d14c6a926539,7,3,6.5,4.5,5, diversity, low,6874,4.180094363,7438,4.195890051,32587,4.619639729
335539659442f5bc793956f825e7d0e4,5,5.5,6,6.5,4, popularity, low,101962,4.380604672,95654,4.343340698,95858,4.479403684
729764bd5a8d983cdc3c199a3f8012c4,6.5,6,3.5,5,2, popularity, high,161,4.908367975,454,4.667620726,292,4.640699119
df2627ba1340ace62c8582d66382d8c1,5,3,6,4,3, diversity, high,318,4.937300264,7502,4.526985979,77658,4.320752467
53a4f226172df01c30f90975ee5eea7b,6.5,3.5,3,5.5,5.5, popularity, low,104069,4.168072575,94466,4.253255888,96829,4.144434822
d72d30e37bf1533000d2f655955340a0,7,3.5,6.5,5,4, diversity, medium,2288,4.509437159,36,3.797048504,2005,3.492598839
33497694e8ac226d26d97445fea6cf8d,5,4,5.5,6.5,6, diversity, low,1201,3.982837381,1209,3.907811466,1276,3.850209742
de77e35ee26f66bcc83c91b3caf47b30,4.5,5.5,1.5,3.5,1.5, popularity, medium,55908,4.328524512,6187,4.320079175,86504,4.336338845
d2b998dea46a2b465635cbe96664ea69,6,4,3,3,1.5, diversity, high,77658,4.681285842,111,4.261770687,3868,4.57278524
df54219006f286147f50fe97792db160,7,5.5,2.5,6.5,7, all, default,109487,4.21069767,111759,4.244899069,2959,4.135425197
eb61d1de6d06c7624acb97262843296e,3.5,3.5,6.5,5,3.5, serendipity, low,52885,3.91026082,60161,4.012129071,99813,4.012841983
f86194e5108223325e2c43aa0997bb80,6.5,5,5,4.5,6.5, serendipity, high,104944,4.718374714,107771,4.710511984,116138,4.714159146
b71ce593dfe831739fa40cc58af648a6,6,4,5,5,2, serendipity, high,95858,4.662497395,109374,4.186849495,108979,4.401414095
15a57baca0cde6a89f37533c2b9653ce,7,3,4.5,5.5,2, diversity, high,112556,4.873549593,116797,4.750138565,2959,4.323019848
6b50a72eb5cfc0fad95a114204a53480,5,3.5,4,3.5,2.5, serendipity, medium,86504,3.72717987,131724,3.781848427,87960,3.759475756
19f369ecd33496a711ba25edc3ffbd3f,6,2.5,4,5,4, popularity, medium,69844,4.656927331,91529,4.818147404,89745,4.801698644
a9d03b5005511ae01f182c12b70dc543,3.5,3.5,2,4.5,6.5, serendipity, high,88125,4.216292845,118696,4.292942977,110102,4.074982397
26d58c8d4632f88d3196a326a92437d1,3.5,3,3,7,2, diversity, high,69757,4.968248744,112290,4.277105479,109864,5.689932141
532fd411499970bc8dc20f4f754084f9,4,5.5,4.5,3,1.5, diversity, low,2019,4.217935488,3030,5.056101759,27773,3.892897202
e0217b310adf000f91e20629cbc8fcb6,6.5,5,5.5,6,6, diversity, low,2019,4.217935488,3030,5.056101759,27773,3.892897202
fbb5eef92dc7fc71c74419fe3a16a4aa,5,6.5,5,3.5,6.5, diversity, low,98124,4.487162792,99813,4.468308916,66934,4.46626029
7369b7b3b2e65068b3c4f345ecea2720,5.5,3.5,2.5,3.5,3.5, popularity, high,106334,4.200663586,5782,3.998798494,44555,4.170129983
d0f23a5ab6c3a8f37fd4cd601dd2ddf7,6,4,3,2.5,5, popularity, low,108583,4.459013963,108979,4.49341117,104944,5.002306232
4a76be5a6f57ff218df7ee45e51918e3,5,5,3.5,5.5,5, diversity, medium,8958,4.561562422,34534,4.67179965,5971,4.272331705
616a665715757e911bb7d7e6526ebc01,5,3.5,5.5,3,5, diversity, low,4993,4.844098143,5952,4.806201746,106487,4.475884168
571e05bf1f156edfb5e1e35d48182833,4.5,6,3,5,2, diversity, low,4993,4.844098143,5952,4.806201746,106487,4.475884168
c548c34ad1bb31ba48eeb3603e6fa0e9,4.5,3.5,3,3.5,3.5, popularity, medium,2750,4.765343688,3307,4.10256987,2731,4.116878972
55a4b70f856a7b2269ec46533aca29fb,4,5,5,5,2.5, diversity, low,1212,4.394933258,3435,4.37990126,1234,4.324434261
121ce30dd8e97cb141f288dc0fd7326e,4.5,3,3.5,6.5,3.5, diversity, low,1148,4.002711781,745,3.991478313,908,4.05867865
ae7f3148f84bd123435ef780a07afe4d,5,4,4.5,6.5,4, diversity, medium,4993,4.116946805,86504,4.231267027,82143,3.998466091
80aa5ea2c1535ad0ec9cbea06d433106,6.5,4,6.5,4.5,3.5, diversity, low,1148,4.465717659,745,4.458711642,68954,4.335793515
e84dfe99d244aff7e2670cec0757678e,5.5,4.5,5,2.5,3.5, popularity, high,1230,4.114324212,904,4.065870689,4878,4.117544897
0faff98ab0e8f0418143ca1d60540df1,6.5,6.5,4,4,5.5, diversity, low,3949,3.959089982,27773,3.951222845,48516,4.065409953
0865c1e98f4fcd27a835c7d8bd45b58e,4,6.5,6,4.5,2.5, diversity, low,3949,3.959089982,27773,3.951222845,48516,4.065409953
83557a550d3101b0a8ed14e2056b4dba,7,4,2.5,3,7, diversity, low,91529,4.563688721,33794,4.543182732,70286,4.868690458
aba5f32ff88dba3c5522c176deb5ae92,6.5,4.5,5,6,4.5, serendipity, medium,86504,4.190603942,93040,4.60485469,95311,3.978467885
13293fa9163a7081b817019240bdc4ce,4.5,4,4,5.5,3.5, diversity, high,2502,4.801446832,77658,4.267939329,3089,4.658320047
d6dbf22bbd69b4ecbd8c6a09cf7fbebc,7,2.5,2,4.5,1, serendipity, medium,110102,4.814981455,111362,4.76796428,102445,4.808637282
4bf51c911ef78b661c42093a975cfc26,6,3.5,4,4.5,5, popularity, low,104944,3.691318125,74727,3.693124652,60904,3.797241273
9a0ddadbdbd029cac6b69f2f07dad0c6,6,3,5.5,3,4, serendipity, medium,112552,3.872406257,108979,3.897854162,108583,3.867138424
46286f683f8cb3eb732593a7424496c4,6.5,5,6.5,5,6.5, serendipity, high,108979,4.09537903,95858,4.057403362,108983,4.123181969
af4ba6f754893477d3b39341ca73088a,5,6.5,5.5,5.5,2.5, diversity, medium,3114,4.7435836,86781,4.795929972,60069,4.825775095
0b6db5c3e067055fc829e148686e0558,7,3.5,5.5,6,6, serendipity, medium,77658,4.276245247,112552,4.134701918,109487,4.124276456
588e6674ac94bf06e77c765ed1a9076e,4.5,3.5,2,6.5,3, serendipity, low,3360,3.737753513,96829,3.616100129,3949,3.597324396
f03abf8c0274f20c03af1fda78dd5055,4.5,6,6,7,4.5, popularity, medium,7099,3.69506045,3462,3.739727803,3030,3.810328102
f4c68b5aca7e6ab56818655a8c2db240,5,4,3.5,5.5,1.5, serendipity, medium,77658,4.411885461,108583,4.263007391,104944,4.29645788
746afce63adb1b43ac17abb1ddbf67ae,5.5,5,4.5,5,2.5, diversity, low,1200,3.866941342,1214,3.86282799,1209,3.907811466
b27cb782a219325f7c8299384b04b2bb,5,4,7,7,4, diversity, medium,8533,4.283287264,2360,4.306000503,3022,4.335642694
2bc194696e02a2e66f3b973f911e9297,5,5.5,6,5.5,5, serendipity, medium,86504,4.522041236,7502,4.337778479,93040,4.537538298
a3d8aa24fedd3e5a5effb86cf9ed3baf,7,3,3.5,3.5,5.5, all, default,58559,4.756708572,60069,4.691808034,2959,4.66453819
257ecd6e1bd1067a7cedfdf12b682e24,5,3.5,3.5,5,2, diversity, high,122882,4.293028271,115713,4.258665833,109487,4.232981651
78d5963fceafe767e03b49b16f264393,5.5,6,4,5.5,4, popularity, medium,44555,3.660135307,27773,3.511282019,30749,3.461482093
856c5ecadf212e198d41efc55b420f07,4.5,3,5,5,2, serendipity, low,55290,4.132918878,74324,4.070816057,64620,4.053528208
b646ea872d30da48c94cbb27be5a1852,3,4,2,4.5,5.5, diversity, high,6942,4.25883819,108548,4.392794441,96419,4.186542164
487e001ea9e51221cfdfe7a50b886abc,4,4.5,5.5,6,3.5, popularity, low,94466,4.410882479,77658,4.42972012,92259,4.364579418
3902b324045aad29d9418e57a85442db,5.5,3.5,4,5.5,4, serendipity, medium,113252,6.563889445,111778,6.572626156,111732,6.437736839
0bf9fd0830a82e66b5d80856bad039ad,5.5,3,2.5,3.5,3.5, popularity, medium,106642,4.248662209,32657,4.319647955,94466,4.336227236
42dd0b8612d53aa3df4bd47423be90f1,2,4,2.5,2.5,2, diversity, medium,6993,4.249150993,2459,4.265970941,1244,4.728594673
8a55779bbe7fb55979d4002a32a35800,6,4,4,5,4, all, default,953,5.298704923,457,5.220653617,1197,5.058189269
b04eb60d29cb639ada91f0b7bffaeb6d,6.5,5.5,6,2,5, all, default,318,5.217491904,356,5.156331377,527,5.090619691
2c17d7db2066e01f98608ee019c96475,6.5,4.5,6.5,4.5,5, diversity, low,1243,4.402705447,3181,4.517057293,5421,4.378702272
14dcbc892d656fbd87561cae420e25d6,4.5,4,7,6,4.5, diversity, low,85342,4.713152637,55721,4.746690499,64614,4.708244073
e0dd36c0936159d27d8189e4d5bcb253,6,4,4.5,5.5,3, serendipity, high,7502,3.897897621,77658,3.840826067,112852,3.712536796
1129620aeae77f97f8a472f7e3f36a6b,6,5,7,4.5,3, diversity, high,1221,3.946357225,7502,3.959061374,112852,3.719533903
6d3526ee990150dce24d0f1be78a3438,4.5,4.5,3,4,3, diversity, low,904,3.831869739,908,3.778227114,912,3.786278159
29baa4d250c9ac728e3684d2270d1243,6,3,1.5,4.5,2.5, popularity, high,1213,4.033956374,1200,3.952187758,1089,4.012380812
ba208b0458fd0f8ef10ba6bad1fcfe7f,5.5,5.5,3,4,3.5, popularity, medium,1207,4.343685362,6711,4.311420847,1234,4.324134385
e63d3d4867735e6b231bc9aac06c1498,5,4.5,4,2,5.5, popularity, medium,85774,4.313340578,116797,4.296258413,116897,4.303013803
e28a2fc90264b9094e2ae02a1b1d979d,6.5,6.5,7,7,2.5, all, default,2959,4.557640878,7361,4.557244035,4973,4.495662053
b917bfeb6cc5d4da5df951b2bfbe5d47,4,2.5,3.5,3.5,3.5, diversity, high,318,5,7502,4.925282569,1198,5
9d4263cafdeaba84ebad50e252d0e89a,6,5,5.5,3.5,4, diversity, high,318,5,7502,4.925282569,1198,5
cecd2b875effe1ef4f656e8aabd5579d,6,4,5.5,2.5,6.5, popularity, medium,4878,4.956812251,58559,4.914317871,1246,4.830733019
26386a14d5a7483dac665cd479ce447d,5,2.5,7,3.5,3, popularity, high,4973,3.979065405,1784,4.333209833,778,4.111619096
64869e7f7d47d719a4136da707bae9c6,3,6,5.5,5,2.5, popularity, high,6565,4.181755819,54001,4.493587154,4019,4.16387866
eb8da3a9c2ab7a906fc31eb8cfe8aeba,5.5,3,3,6,3.5, diversity, high,750,4.727050859,77658,4.9991872,108583,4.369342267
82b292267a92215020316e75acc8c396,6,4,5.5,3.5,5, all, default,2019,4.29113655,7502,4.218189455,1203,4.175690306
08ee9907c0ee0a74246b27e2e6f1068d,5,4,4,6,2, diversity, low,81834,4.29427696,69844,4.287299768,5630,4.310740042
192ff60bd8841ae6727ed1861e60156b,6.5,4,3.5,5.5,4.5, diversity, medium,5618,4.488426971,4223,4.543644087,56367,4.441392097
