id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
25012966,Comfy quiet 2BR in Manhattan 25mins to Time-square,9177778,Kana,Manhattan,Lower East Side,40.71339,-73.98684,Entire home/apt,139,3,47,23-06-2019,3.45,1,28
34392407,Beautiful three bedroom on Wall Street!,258754678,Egon,Manhattan,Financial District,40.70581,-74.00784,Entire home/apt,320,2,7,04-07-2019,4.2,1,189
17554298,The Sweet Pea Cottage,76840423,Kathleen,Staten Island,Huguenot,40.53871,-74.16966,Entire home/apt,180,1,136,07-07-2019,4.81,1,136
15983444,Wonderful Private Room with Spacious Outdoor Patio,103850896,Ashley,Brooklyn,Williamsburg,40.71644,-73.9433,Private room,60,2,5,22-10-2017,0.16,2,0
3404472,Charming Boutique Room in Bushwick,17169449,Kip,Brooklyn,Bushwick,40.69502,-73.90645,Private room,55,3,225,30-06-2019,3.7,1,15
17929219,HEART of West Village! Big + Beautiful TRUE 1 BDRM,28588488,Cannon,Manhattan,West Village,40.73612,-73.99978,Entire home/apt,395,1,39,29-06-2019,1.43,1,177
1533807,Sunny Spacious Dwelling,8179855,Kris,Brooklyn,Flatbush,40.63863,-73.95729,Entire home/apt,95,7,22,21-06-2019,0.49,1,20
18309885,Luxurious Quiet Apartment in the Heart of Harlem,3341119,T,Manhattan,Harlem,40.82443,-73.94154,Private room,100,2,43,01-06-2019,1.65,1,120
761835,Apto 2 bed $80 night per person,4015459,Joao Lucas,Queens,Astoria,40.76605,-73.92922,Private room,80,2,72,30-06-2019,0.89,1,364
34393999,Amazing apartment on Wall Street!,258783968,Baktiar,Manhattan,Financial District,40.70532,-74.00681,Entire home/apt,340,2,1,24-06-2019,1,1,302
32476906,FULLY RENOVATED DESIGN APART IN THE HEART OF NYC,25214775,Alex,Manhattan,East Village,40.72774,-73.98857,Entire home/apt,240,2,0,,,1,9
16805869,Windowside Orchard Street Room in Lower East Side!,16664377,D,Manhattan,Lower East Side,40.71863,-73.98958,Private room,100,1,66,22-06-2019,2.19,3,334
27773847,Perfect NYC Hell’s Kitchen Duplex Apartment!,129263359,Ashley,Manhattan,Hell's Kitchen,40.76398,-73.99087,Entire home/apt,250,2,1,21-04-2019,0.38,1,9
20744284,Sunny Room in Kensington,47343420,Jennifer,Brooklyn,Kensington,40.64493,-73.97327,Private room,85,2,61,30-06-2019,2.71,2,61
29582742,"roomy & chic 1 bdrm w/ skyline views, near trains",222691577,Sara & Kevin,Brooklyn,Fort Greene,40.68638,-73.97378,Entire home/apt,250,2,3,19-05-2019,0.4,1,28
4585734,"NYC, Modern and Spacious Apt fits 6",23208658,Iryna,Manhattan,East Harlem,40.79826,-73.94145,Entire home/apt,260,3,20,20-06-2019,2.74,3,283
30445156,Great for students!,51842673,Rayquila,Brooklyn,Bedford-Stuyvesant,40.6843,-73.93836,Shared room,725,1,0,,,1,0
34493247,Central Park Condo,257396181,Steven,Manhattan,Midtown,40.76547,-73.97952,Entire home/apt,250,30,1,21-06-2019,1,1,342
23089441,2 BEDS IN 1BEDROOM & 1 BATH OASIS W/ BACKYARD,12872352,Jada,Manhattan,Midtown,40.75881,-73.96295,Entire home/apt,325,1,0,,,3,267
8030123,Private rm in Prime Boerum Hill 2BR,22221590,Danny,Brooklyn,Downtown Brooklyn,40.68973,-73.98563,Private room,70,10,1,08-09-2015,0.02,2,0
33750981,Spacious 2 Bedroom apartment in Astoria,169490939,Ikrame,Queens,Astoria,40.7684,-73.92066,Entire home/apt,115,3,1,28-04-2019,0.42,2,188
23377713,Private room in lovely Brooklyn Apt,54241,Matt,Brooklyn,Sunset Park,40.66289,-73.99815,Private room,80,21,0,,,1,0
6609293,Spacious brownstone apt in Park Sl,26228337,Jon,Brooklyn,Park Slope,40.6801,-73.97918,Entire home/apt,120,7,20,18-05-2018,0.43,1,0
36185385,Comfy Artistic Private Studio in Brooklyn,193345547,Victorine,Brooklyn,Bushwick,40.69953,-73.92154,Entire home/apt,110,1,1,07-07-2019,1,2,353
21280201,The Executive Spacious Cozy Home on the  Block.,152622375,Esther,Brooklyn,East New York,40.66529,-73.88326,Entire home/apt,85,2,3,16-10-2018,0.15,2,151
5605822,Sunny 2 bedroom Apt in Brownstone,517966,Shean,Brooklyn,Bedford-Stuyvesant,40.68175,-73.93886,Entire home/apt,135,3,148,21-06-2019,2.86,2,134
27910083,"Lovely, Clean & Spacious. Your Own Woodside Room!",137358866,Kazuya,Queens,Woodside,40.74272,-73.91075,Private room,38,30,0,,,103,0
21197268,Nice and warm room with a Queen Size Bed!!,22784412,Stephanie,Queens,Glendale,40.70404,-73.85832,Private room,43,1,9,26-06-2019,0.42,2,301
21192354,Violet Dynasty,138006255,Carol,Brooklyn,Canarsie,40.63928,-73.91081,Private room,65,1,2,07-10-2018,0.19,2,365
9025565,Flex 2BR Loft ( 1br +Sleep Loft +Sofa Bed )!,7503643,Vida,Brooklyn,Greenpoint,40.72614,-73.94007,Entire home/apt,159,30,6,04-06-2019,0.15,52,343
